id,x_gis,y_gis,x_nlogo,y_nlogo
749,163743.9355649667,5398095.286017635,-0.5582336411978019,-12.98932302182348
750,163743.12792625994,5398096.403642016,-0.7465051779460623,-12.759320336969779
751,163660.65745390393,5398215.191742299,-19.97149085153987,11.686801673734365
752,163659.879733958,5398216.332348261,-20.152787919345897,11.921533877082084
753,163544.62914864972,5397911.59745455,-47.019262526887275,-50.79170402181836
754,163544.5358837978,5397912.972231242,-47.041003828844744,-50.50878040679883
755,163538.3841252162,5397949.250470869,-48.47506219203919,-43.04286193387191
756,163537.88047213395,5397950.533519811,-48.59247055668059,-42.77881552769838
757,163533.68644270467,5397961.217740697,-49.57015570130554,-40.58004505537423
758,163532.67307076775,5397962.150683565,-49.806386444415416,-40.388049096763744
759,163525.3597447933,5397968.883560949,-51.511221921508096,-39.002449515498874
760,163524.03524080952,5397969.241184756,-51.81998176470185,-38.928851948041945
761,163538.3841252162,5397949.250470869,-48.47506219203919,-43.04286193387191
762,163538.57777096832,5397950.615664193,-48.42992074075424,-42.761910538140455
763,163540.3322163051,5397962.984412134,-48.020935736773026,-40.2164710492657
764,163540.773590424,5397964.289429618,-47.91804544318985,-39.94790360376689
765,163545.45291288156,5397988.393793444,-46.827231911527,-34.98732070294464
766,163546.56038118343,5397989.211589081,-46.56906602949543,-34.81902158985244
767,163533.68644270467,5397961.217740697,-49.57015570130554,-40.58004505537423
768,163535.0141363002,5397961.570686976,-49.260652316352896,-40.50741010462517
769,163540.3322163051,5397962.984412134,-48.020935736773026,-40.2164710492657
770,163541.61007201238,5397962.469241323,-47.723050239534494,-40.322491167996766
771,163525.3597447933,5397968.883560949,-51.511221921508096,-39.002449515498874
772,163525.01065079792,5397970.2168010445,-51.59260046667869,-38.72807396805569
773,163525.3597447933,5397968.883560949,-51.511221921508096,-39.002449515498874
774,163524.20434414377,5397969.636157721,-51.78056148389775,-38.8475680713463
775,163370.74810403,5398202.517457104,-87.55329241934281,9.078483824268261
776,163371.22408150547,5398203.812673395,-87.442335614012,9.345034222726497
777,163402.61887424416,5398079.616197857,-80.12378361128704,-16.21411006078688
778,163402.19485332092,5398080.925124472,-80.22262863959432,-15.944738131649515
779,163392.32182134586,5398223.3032939285,-82.52416630335483,13.356126971100693
780,163392.25507184715,5398224.681234466,-82.53972651684496,13.63970169298625
781,163370.74810403,5398202.517457104,-87.55329241934281,9.078483824268261
782,163371.51799003134,5398203.661170528,-87.37382155027782,9.313855531042094
783,163392.32182134586,5398223.3032939285,-82.52416630335483,13.356126971100693
784,163393.4696812977,5398224.063496272,-82.25658457987481,13.512573611796611
785,163588.3443126843,5397874.697339928,-36.82866487085099,-58.385601913198656
786,163589.43512784157,5397875.534725039,-36.57438106269327,-58.21327136361767
787,163593.342557821,5397864.066693072,-35.66350613705259,-60.57334706162338
788,163594.71555542658,5397864.030943456,-35.34344177288331,-60.58070419146189
789,163747.14156630164,5398075.944547847,0.18912875376551597,-16.969721135595037
790,163748.25206739633,5398076.758788633,0.4480016209391664,-16.80215359676481
791,163404.09942347172,5398270.912714728,-79.77864750528693,23.153957788815035
792,163404.83557739996,5398269.748809894,-79.60704003997577,22.914430769473242
793,163494.82480846855,5398138.16308168,-58.629329731698675,-4.165392538691435
794,163494.03394879223,5398139.295063251,-58.81368984887313,-3.932435201088353
795,163487.93413198847,5398148.025909893,-60.235639879153574,-2.1356614352664565
796,163487.14332534096,5398149.157938818,-60.41998763459343,-1.9026943521997879
797,163778.75630168692,5398422.06925604,7.558952370548468,54.26137715859275
798,163779.1516420707,5398420.750963053,7.651111576107056,53.99007766695681
799,163782.74153945735,5398408.780163434,8.487965347599243,51.52653437145193
800,163782.91401385542,5398407.41462213,8.528171469103185,51.24551136274911
801,163532.1613656807,5397883.039026576,-49.92567184059201,-56.668915737608934
802,163531.03236646962,5397882.246616186,-50.188856869587575,-56.83199066718044
803,163544.5400930571,5397865.449290961,-47.04002259341252,-60.2888138752065
804,163543.40181222305,5397864.671978423,-47.30537129461215,-60.44878172628547
805,163553.26754113528,5397853.067366113,-45.005536073849726,-62.836965119675256
806,163554.41425218867,5397853.829525589,-44.738222174180166,-62.680115708842344
807,163794.15178726372,5397771.863242247,11.147848871276778,-79.5484531817985
808,163795.2818070095,5397772.654420728,11.41127180075749,-79.3856317743852
809,163801.72151263768,5397777.163149145,12.91245452600451,-78.45775326848505
810,163802.85187166385,5397777.953929044,13.17595654634296,-78.2950138876422
811,163814.5455179772,5397786.134592662,15.901904105803482,-76.6114656160405
812,163815.67551265628,5397786.925803575,16.165321191891408,-76.44863753417202
813,163833.3919077684,5397799.330618709,20.29525318437679,-73.8957755591183
814,163834.5212156834,5397800.122641299,20.558510176443633,-73.73278043743204
815,163791.64709872083,5397860.871356519,10.563972000219323,-61.23093470769719
816,163790.54045131698,5397860.052626057,10.305997480648927,-61.39942620414068
817,163772.3776948644,5397846.615253031,6.072012605598488,-64.16478451611987
818,163771.270529592,5397845.7971356325,5.813917363844354,-64.3331498465005
819,163760.13255087705,5397837.566940119,3.217503458230624,-66.02689158684856
820,163759.02649165702,5397836.747521763,2.959666052285243,-66.19552464905415
821,163756.95994538956,5397835.216530911,2.4779260882643115,-66.5105965213819
822,163755.8535055456,5397834.397561412,2.219999953715984,-66.67913721049985
823,163833.3919077684,5397799.330618709,20.29525318437679,-73.8957755591183
824,163832.6171325732,5397800.472807958,20.11464257790874,-73.66071752164783
825,163814.5455179772,5397786.134592662,15.901904105803482,-76.6114656160405
826,163813.75571319563,5397787.267403094,15.717789898898872,-76.37833770187137
827,163402.66340204058,5398493.062523726,-80.11340357800066,68.8715113358665
828,163403.79790021727,5398493.846819433,-79.84893666553523,69.03291629562597
829,163453.8703678056,5398317.754232879,-68.17636532543861,32.793757273379725
830,163454.98903560836,5398318.558913181,-67.91558868784412,32.95935730226137
831,163437.29489562643,5398341.013769468,-72.04033270762818,37.580478064656205
832,163438.4148749826,5398341.816910486,-71.77925032914507,37.745761314893656
833,163420.6860276,5398363.920014882,-75.91208511477406,42.294492926998515
834,163421.80377528892,5398364.72578998,-75.6515229681967,42.460318260525554
835,163405.0233752454,5398385.520456526,-79.56326181505777,46.73977852931921
836,163406.1237451947,5398386.346705347,-79.30675065528597,46.90981727426211
837,163423.85863308757,5398434.544121025,-75.1725077447874,56.82865511624456
838,163424.94899568765,5398435.382168161,-74.91832943385123,57.00112190777813
839,163373.0078896931,5398429.65864234,-87.02650573124167,55.823242892948144
840,163374.1091648816,5398430.483835311,-86.76978354793485,55.99306434799678
841,163414.15157349044,5398233.995804671,-77.43535499612796,15.556603463229735
842,163414.33213116843,5398232.631241113,-77.39326455244053,15.275781670836565
843,163475.8448352882,5398579.066350496,-63.053818910103956,86.57075930434135
844,163475.12902169063,5398580.2417074405,-63.22068476845594,86.81264312261118
845,163480.44233025808,5398571.292481207,-61.98208047566578,84.97092769928972
846,163479.76300059533,5398572.48828294,-62.14044143397094,85.21701897440462
847,163478.58329476177,5398574.564879934,-62.415446864413475,85.64437443644536
848,163477.86806917397,5398575.740565672,-62.58217564971177,85.88632591905557
849,163516.98851908572,5398515.923055639,-53.46266817494953,73.57611853999774
850,163516.29534307253,5398517.111088607,-53.62425690534053,73.82061103412286
851,163523.46731344977,5398503.0947260065,-51.95237333519851,70.93609895358625
852,163522.89617765366,5398504.351148955,-52.085512835728174,71.19466583539531
853,163521.9867642222,5398506.351737352,-52.29750944119861,71.60637902840031
854,163521.3498862306,5398507.5713185165,-52.44597433917619,71.85736401659707
855,163584.47039440475,5398422.699144137,-37.73172776472315,54.391005641845
856,163583.56335625536,5398423.7318491405,-37.943170659729766,54.60353225397199
857,163645.29536417435,5398406.629329432,-23.552602327325445,51.08390122616589
858,163643.92511775493,5398406.7006322555,-23.872025352683494,51.09857506575315
859,163666.5128591197,5398338.632506432,-18.606516477431683,37.090423534059454
860,163666.2960238277,5398339.992823598,-18.657063724993876,37.37037143568648
861,164085.77545729588,5398246.716221476,79.12928171971285,18.174415015873493
862,164084.66017694073,5398245.907576237,78.86929474210368,18.007999018552454
863,164081.3894693587,5398243.536115636,78.10684844331541,17.51996179048237
864,164080.27255629457,5398242.729394453,77.84648085910075,17.35394175621265
865,164090.17257718227,5398249.8963284055,80.15431000445395,18.828868465509757
866,164089.05621986202,5398249.088951207,79.89407197167327,18.66271342589394
867,163508.18314736395,5398162.390016516,-55.51531975272785,0.8204149918624353
868,163507.04984722013,5398161.603664607,-55.77950738748186,0.6585868738665965
869,163504.1756456953,5398159.609369537,-56.44952274642521,0.24816882282208041
870,163503.0533509501,5398158.808998383,-56.71114487349343,0.08345559950136305
871,163500.19040792488,5398156.767272659,-57.378535723475984,-0.33672349287094505
872,163499.0691430529,5398155.965689019,-57.63991777312407,-0.501686240844947
873,163646.09686450817,5398307.583965103,-23.365761728564266,30.70075632182332
874,163646.64233001304,5398308.81299989,-23.238606321096242,30.95368682822911
875,163646.64233001304,5398308.81299989,-23.238606321096242,30.95368682822911
876,163647.72123122492,5398309.664517356,-22.98709981520392,31.128925760546622
877,163650.12663007487,5398311.562965818,-22.42636871826103,31.519618958051296
878,163651.21742887486,5398312.400469433,-22.172088723208077,31.691973895153183
879,163471.57016684185,5398312.530831114,-64.05030210333635,31.71880181454344
880,163470.75496130553,5398313.642031108,-64.24033757068611,31.947482385730126
881,163477.0582177379,5398305.064444301,-62.77096300367281,30.182248888856662
882,163476.24090036657,5398306.173837166,-62.96149076841068,30.410557560219985
883,163474.35315411165,5398308.736185212,-63.40155002440021,30.9378786706923
884,163473.5381046707,5398309.847517902,-63.591549103802556,31.166586550336547
885,163479.7076216189,5398301.4695194615,-62.15335102449402,29.442427551284936
886,163478.89012802334,5398302.578760936,-62.3439198694871,29.670705066949154
887,163454.08187483813,5398307.630053904,-68.12706016743181,30.71024121504209
888,163455.2217496798,5398308.404633156,-67.86133988143453,30.869646566749367
889,163458.46786277535,5398310.61046356,-67.10462689102758,31.323597754226057
890,163459.6076215314,5398311.385252466,-66.83893366615922,31.483046252038946
891,163461.42896123047,5398317.078263074,-66.41435467902737,32.65464535661039
892,163462.27893413467,5398315.996788583,-66.21621446666705,32.43208217641643
893,163463.71101079177,5398314.174666058,-65.88237797428643,32.05709655541398
894,163464.7976930206,5398315.017020457,-65.62905760780474,32.230449764775216
895,163519.29283254512,5398354.610024999,-52.92550145358915,40.37853376888023
896,163518.1765690421,5398353.802505403,-53.185717616304295,40.212349424450196
897,163503.64131213952,5398343.287492169,-56.57408314557671,38.04840121882219
898,163502.52516741332,5398342.479835031,-56.83427161980044,37.882188568714554
899,163529.26705892023,5398361.799917353,-50.600374002652494,41.85818522657482
900,163528.1474738941,5398360.996308648,-50.86136445745492,41.69280572802549
901,163524.55824445953,5398358.4200527305,-51.698062520255704,41.162622432381056
902,163523.44208736782,5398357.612406994,-51.95825387704965,40.996412128797544
903,163519.29283254512,5398354.610024999,-52.92550145358915,40.37853376888023
904,163518.49962029204,5398355.740036829,-53.11040998831519,40.611085741810996
905,163527.16312054414,5398364.580625083,-51.090830574356495,42.4304438979523
906,163527.99384459315,5398363.48268397,-50.89717753121652,42.20449195191861
907,163500.22380377207,5398142.0805589175,-57.370750698540036,-3.359191191220944
908,163499.1088442478,5398141.271551648,-57.63066288612024,-3.525681692933958
909,163494.82480846855,5398138.16308168,-58.629329731698675,-4.165392538691435
910,163493.71144541234,5398137.352194773,-58.88886976091982,-4.33226986249575
911,163402.98622856376,5398071.274334033,-80.03814833686953,-17.930832698443908
912,163401.87386442212,5398070.462284603,-80.29745550555776,-18.097949264782898
913,163399.91381061787,5398069.031403238,-80.75437063202122,-18.39241899999496
914,163398.96128761134,5398068.351841439,-80.97641666414927,-18.532270135102124
915,163757.59446648712,5397841.9297927795,2.625841562271148,-65.12903373568122
916,163757.11579267666,5397841.975879264,2.514256204681814,-65.1195493191271
917,163757.11579267666,5397841.975879264,2.514256204681814,-65.1195493191271
918,163755.74955493936,5397842.096458287,2.19576765749774,-65.09473463231018
919,163747.0970385052,5397850.885936903,0.17874872047234192,-63.28589463787941
920,163746.79647588002,5397851.300715657,0.10868349594028359,-63.20053480801078
921,163746.31704541537,5397852.025209272,-0.0030782480033906268,-63.05143688259425
922,163757.11579267666,5397841.975879264,2.514256204681814,-65.1195493191271
923,163757.89545190617,5397840.836421292,2.6960053457903967,-65.35404527064193
924,163760.13255087705,5397837.566940119,3.217503458230624,-66.02689158684856
925,163760.8444578898,5397836.548118059,3.3834586386705325,-66.2365611440338
926,163761.63536400293,5397835.41623886,3.5678295808976515,-66.46949741390229
927,163761.80234323905,5397834.1872669365,3.606754705618087,-66.72241498328042
928,163761.84555781173,5397834.0552150775,3.616828608639949,-66.74959073447451
929,163772.73391723502,5397814.815618553,6.155052871719846,-70.70902373281345
930,163773.496904311,5397813.666822308,6.332915507714247,-70.94544146417732
931,163798.29287232118,5397782.601317637,12.113191964731456,-77.33859966526046
932,163798.79381002975,5397782.678127951,12.229967338940241,-77.32279240585419
933,163798.29287232118,5397782.601317637,12.113191964731456,-77.33859966526046
934,163799.0272623284,5397781.436501588,12.28438823612666,-77.57831420892563
935,163801.72151263768,5397777.163149145,12.91245452600451,-78.45775326848505
936,163802.49554104084,5397776.020545926,13.092891045119856,-78.69289649955726
937,163805.39505583394,5397771.740345892,13.768807270227086,-79.57374476652754
938,163805.15015295416,5397770.41921017,13.71171708727077,-79.84562928152151
939,163805.15015295427,5397770.379486651,13.711717087297927,-79.8538042249344
940,163747.14156630164,5398075.944547847,0.18912875376551597,-16.969721135595037
941,163746.02455725655,5398075.137973275,-0.07126120491494703,-17.135710997777664
942,163574.7188070112,5398090.64651921,-40.00495504935008,-13.944113478857489
943,163573.9360951234,5398091.784305065,-40.18741580650887,-13.709961642427146
944,163617.85938587552,5398331.483354286,-29.948300989740332,35.61915625045518
945,163627.47997117467,5398325.333538782,-27.705612070130186,34.35354850180778
946,163627.47997117467,5398325.333538782,-27.705612070130186,34.35354850180778
947,163628.6419683517,5398324.590748466,-27.434734767710196,34.20068518758893
948,163629.7843340241,5398323.821512898,-27.168433835287388,34.04237954514036
949,163637.85922218944,5398318.38411388,-25.286067882241554,32.923384296355295
950,163645.71252917498,5398309.826221836,-23.455355507566082,31.162203903992207
951,163645.71252917498,5398309.826221836,-23.455355507566082,31.162203903992207
952,163646.64233001304,5398308.81299989,-23.238606321096242,30.95368682822911
953,163647.62036338574,5398307.841015506,-23.010613476612406,30.753656279702483
954,163649.48255576918,5398305.990339916,-22.57651117465602,30.37279455068102
955,163649.48255576918,5398305.990339916,-22.57651117465602,30.37279455068102
956,163650.46058854726,5398305.018355512,-22.348518468786267,30.172763998129483
957,163652.51364435727,5398308.473176134,-21.869923313368318,30.883752440941862
958,163650.96788158838,5398310.474036519,-22.230261580358828,31.29552160802419
959,163650.96788158838,5398310.474036519,-22.230261580358828,31.29552160802419
960,163650.12663007487,5398311.562965818,-22.42636871826103,31.519618958051296
961,163649.37655535238,5398312.719079871,-22.601221309520966,31.757542665309956
962,163642.79067563155,5398322.870096877,-24.136479198362537,33.84658188458204
963,163639.92159716855,5398331.943517646,-24.80530030210879,35.71385605291994
964,163639.92159716855,5398331.943517646,-24.80530030210879,35.71385605291994
965,163639.50675065315,5398333.2554631205,-24.90200665151424,35.98384925147897
966,163639.11232306977,5398334.574038951,-24.99395307091855,36.25520695101878
967,163637.60799728223,5398339.603014901,-25.344631815535976,37.290150345042264
968,163637.60799728223,5398339.603014901,-25.344631815535976,37.290150345042264
969,163637.2135691428,5398340.921591536,-25.436578364564895,37.56150821017849
970,163636.83797020224,5398342.246282337,-25.52413557195115,37.834124346583394
971,163635.58541772893,5398346.66387771,-25.816122542157743,38.743248031649046
972,163635.58541772893,5398346.66387771,-25.816122542157743,38.743248031649046
973,163635.20981830853,5398347.9885692485,-25.903679861400008,39.015864319850664
974,163594.53327850255,5398404.977023241,-35.38593299614038,50.74386313615028
975,163581.87705051329,5398414.134980962,-38.33627139998812,52.62853467541396
976,163581.87705051329,5398414.134980962,-38.33627139998812,52.62853467541396
977,163580.76345536133,5398414.940769311,-38.595865533874886,52.79436273610682
978,163579.6279018938,5398415.718675465,-38.86057844894718,52.954452751143805
979,163578.826591205,5398416.267609875,-39.04737483888382,53.067421285163704
980,163578.826591205,5398416.267609875,-39.04737483888382,53.067421285163704
981,163577.69103741544,5398417.045515895,-39.312087829026574,53.22751127260128
982,163576.55676012608,5398417.825042959,-39.576503249658536,53.38793486454304
983,163570.5988055167,5398421.919617566,-40.96538327831839,54.230582151484384
984,163570.5988055167,5398421.919617566,-40.96538327831839,54.230582151484384
985,163569.46452704575,5398422.69914414,-41.22979897439416,54.39100564242
986,163569.70455655074,5398421.341541733,-41.173844841201856,54.11161642742232
987,163571.15032525198,5398413.164296061,-40.83681654762616,52.42877155550218
988,163571.15032525198,5398413.164296061,-40.83681654762616,52.42877155550218
989,163571.3903542364,5398411.806694984,-40.78086253578137,52.14938261439025
990,163571.90224312776,5398410.526248564,-40.66153429233393,51.88587179683057
991,163572.30335508462,5398409.522901051,-40.56802965480912,51.67938684025603
992,163572.30335508462,5398409.522901051,-40.56802965480912,51.67938684025603
993,163572.81524371868,5398408.242454885,-40.44870147133665,51.415876075020236
994,163573.15347700857,5398406.905620546,-40.369854703921334,51.14076084656594
995,163574.60321323725,5398401.175675909,-40.031901525885495,49.96156086459408
996,163574.60321323725,5398401.175675909,-40.031901525885495,49.96156086459408
997,163574.94144599288,5398399.838842502,-39.95305488301321,49.68644582780229
998,163574.9450652466,5398398.457759496,-39.9522111858816,49.402224398280225
999,163574.96009066433,5398392.724141263,-39.94870855721578,48.222268404884886
1000,163574.96009066433,5398392.724141263,-39.94870855721578,48.222268404884886
1001,163574.9637098909,5398391.343059311,-39.947864866414115,47.938047192133126
1002,163568.64364418958,5398423.805510534,-41.42115790200604,54.61869147790395
1003,163511.36401735723,5398501.005107321,-54.77381581436623,70.50606367880854
1004,163511.36401735723,5398501.005107321,-54.77381581436623,70.50606367880854
1005,163510.54312056873,5398502.111477523,-54.96517798979174,70.73375029800047
1006,163509.75563621407,5398503.246415462,-55.148751273707916,70.9673160446626
1007,163483.8932344726,5398540.519699077,-61.177627897793656,78.63801064132849
1008,163467.2478930138,5398564.519009341,-65.05788275672577,83.57697393375057
1009,163467.2478930138,5398564.519009341,-65.05788275672577,83.57697393375057
1010,163466.4606022144,5398565.65412555,-65.24141092027945,83.81057636768341
1011,163465.64823380997,5398566.767800516,-65.43078501370802,84.03976627853675
1012,163455.60669060456,5398580.533723721,-67.77160493082329,86.8727389201947
1013,163455.60669060456,5398580.533723721,-67.77160493082329,86.8727389201947
1014,163454.79431957926,5398581.647399449,-67.96097963520944,87.10192898763631
1015,163454.0221526623,5398582.791175298,-68.14098221664247,87.33731354135642
1016,163440.5272268341,5398602.780562822,-71.28683246221473,91.45105056680822
1017,163440.5272268341,5398602.780562822,-71.28683246221473,91.45105056680822
1018,163439.755056373,5398603.924339992,-71.46683586983674,91.68643539230575
1019,163425.1941167961,5398624.018076109,-74.86118837883208,95.82164694626357
1020,163423.53250341982,5398627.698135297,-75.2485329937177,96.57898859667722
1021,163422.07020938792,5398626.344500582,-75.58941356600792,96.30041591705665
1022,163424.77186306988,5398623.721443356,-74.95962144954679,95.7606010969829
1023,163424.77186306988,5398623.721443356,-74.95962144954679,95.7606010969829
1024,163425.76219638024,5398622.7599191405,-74.72876132276691,95.56272320994637
1025,163414.38351249052,5398235.357969853,-77.38128686936388,15.836931679239271
1026,163415.1534489075,5398239.879763409,-77.20180424772397,16.767498938932462
1027,163418.392973567,5398244.710666667,-76.4466271111213,17.76167975494205
1028,163418.392973567,5398244.710666667,-76.4466271111213,17.76167975494205
1029,163419.16095057616,5398245.855902876,-76.26760125402662,17.997364844867093
1030,163419.9459238674,5398246.987659737,-76.0846133330509,18.23027593814011
1031,163421.11443628577,5398248.672394329,-75.81221723950567,18.576987665147456
1032,163421.11443628577,5398248.672394329,-75.81221723950567,18.576987665147456
1033,163421.89941004972,5398249.804151374,-75.62922920833614,18.80989879636965
1034,163422.6775445314,5398250.941332812,-75.44783550662375,19.043926246323522
1035,163449.2840047849,5398289.824430649,-69.24550875153992,27.045914253619102
1036,163463.08468054372,5398300.90130831,-66.02838405017914,29.325491939896665
1037,163463.08468054372,5398300.90130831,-66.02838405017914,29.325491939896665
1038,163464.15628875492,5398301.761415017,-65.77857764166018,29.502498504040773
1039,163465.29410391976,5398302.539694151,-65.51333749426787,29.662665276845814
1040,163473.21533741584,5398307.957906648,-63.66679052868422,30.777712015184676
1041,163473.21533741584,5398307.957906648,-63.66679052868422,30.777712015184676
1042,163474.35315411165,5398308.736185212,-63.40155002440021,30.9378786706923
1043,163475.49082836846,5398309.514720019,-63.13634272458057,31.09809806003085
1044,163509.4722320691,5398332.76882708,-55.21481662378379,35.88370147574861
1045,163509.4722320691,5398332.76882708,-55.21481662378379,35.88370147574861
1046,163510.60991226314,5398333.547359676,-54.949607939913065,36.04392041008035
1047,163511.74787611899,5398334.325382784,-54.68433313063097,36.204034493711845
1048,163530.05491896978,5398346.84183535,-50.41671313916268,38.779871011312366
1049,163530.05491896978,5398346.84183535,-50.41671313916268,38.779871011312366
1050,163531.1928861109,5398347.619857232,-50.1514375640397,38.939984842716
1051,163532.429671115,5398348.220296171,-49.86312620475872,39.06355280545836
1052,163536.8256523451,5398350.354471687,-48.83836335624125,39.50275770012797
1053,163542.20238375038,5398354.164497665,-47.58497433973597,40.28684600272828
1054,163549.50494234648,5398363.797110666,-45.88264888457721,42.269199724446224
1055,163555.70543798362,5398366.593182026,-44.43722925270487,42.84462017038794
1056,163565.59371645362,5398368.214568408,-42.132137424183,43.17829508581801
1057,163565.59371645362,5398368.214568408,-42.132137424183,43.17829508581801
1058,163566.94870655387,5398368.436746022,-41.81627085374776,43.22401836142723
1059,163568.30887678088,5398368.614538083,-41.49919672550669,43.26060726560482
1060,163570.64244105647,5398368.919565017,-40.95521124215868,43.32338060434125
1061,163570.64244105647,5398368.919565017,-40.95521124215868,43.32338060434125
1062,163572.00261143583,5398369.097356548,-40.63813707840076,43.35996939927119
1063,163638.6868053669,5398366.87887286,-25.09314701886231,42.90341421595437
1064,163644.4604679935,5398373.767720648,-23.747227950988645,44.32111189050744
1065,163655.2470603724,5398382.258292995,-21.232726966242694,46.06843815508313
1066,163655.2470603724,5398382.258292995,-21.232726966242694,46.06843815508313
1067,163656.32712571207,5398383.1084559215,-20.980949086375134,46.243398328464934
1068,163657.50830652914,5398383.808832293,-20.70559981726747,46.3875330203995
1069,163662.26045457146,5398386.626597145,-19.59780965404464,46.9674179010195
1070,163677.44443311563,5398394.615394407,-16.05821831134348,48.61148083433119
1071,163711.7531001783,5398411.745242556,-8.060402682102136,52.13673594718222
1072,163727.8721624452,5398417.475683142,-4.302830640862098,53.316037993656494
1073,163742.19898091035,5398421.700541073,-0.9630549384503837,54.18549707427124
1074,163753.99884693447,5398423.897467958,1.7876538762708947,54.63761595264117
1075,163764.68551805065,5398424.91143439,4.278861859416352,54.84628624073039
1076,163776.8015095208,5398424.911435295,7.103263803294382,54.84628642702634
1077,163776.8015095208,5398424.911435295,7.103263803294382,54.84628642702634
1078,163778.17744033484,5398424.911434392,7.424011938137738,54.846286241305364
1079,163834.81816863446,5398555.220938271,20.627733936981826,81.66346762047664
1080,163835.006040385,5398479.250979726,20.671529390181732,66.02915011465856
1081,163831.24922599472,5398454.3902642885,19.795765001206107,60.91291303858134
1082,163831.24922599472,5398454.3902642885,19.795765001206107,60.91291303858134
1083,163831.04306651276,5398453.026002406,19.747706429770744,60.63215332989128
1084,163672.84307987738,5397678.705093502,-17.13085616047107,-98.72003236434587
1085,163684.19039425778,5397753.244462946,-14.485643271969224,-83.38012444678643
1086,163735.19698493936,5397744.61101529,-2.595315169090668,-85.15685388584103
1087,163750.28077594188,5397733.412124543,0.9209210987823013,-87.46154138335785
1088,163775.17189833845,5397726.9473122135,6.72337933387,-88.79197423495405
1089,163583.41545266705,5398421.819378591,-37.977648992217624,54.20995336618847
1090,163578.74597806414,5398417.925281627,-39.066166855394435,53.408563586590304
1091,163578.74597806414,5398417.925281627,-39.066166855394435,53.408563586590304
1092,163577.69103741544,5398417.045515895,-39.312087829026574,53.22751127260128
1093,163576.6347949247,5398416.167283816,-39.55831227969618,53.04677457846495
1094,163572.44659573113,5398412.684927238,-40.53463831729762,52.330119344559165
1095,163572.44659573113,5398412.684927238,-40.53463831729762,52.330119344559165
1096,163571.3903542364,5398411.806694984,-40.78086253578137,52.14938261439025
1097,163570.33459476833,5398410.927895155,-41.02697438731909,51.968529079338765
1098,163567.48126367232,5398408.552820127,-41.69212456623291,51.47974801654769
1099,163567.48126367232,5398408.552820127,-41.69212456623291,51.47974801654769
1100,163566.42550494708,5398407.674020171,-41.938236244603125,51.29889445543009
1101,163897.7028181236,5398423.4959510965,35.28699865294777,54.554985367953776
1102,163935.44961692815,5398421.746630444,44.08628942345419,54.19498208478748
1103,163949.2309698884,5398419.795513986,47.29890971838432,53.79345002148821
1104,163962.25535031134,5398416.676801131,50.3350694478668,53.15163123006218
1105,163973.71012591396,5398412.451945495,53.00533300479,52.282172621703836
1106,163986.93488142022,5398405.861174554,56.08820288392883,50.92581798525066
1107,163996.48609373032,5398400.1000149865,58.31472001886547,49.7401940939109
1108,164008.78689746303,5398391.573505407,61.1822042078023,47.985472088892664
1109,164025.40689743846,5398375.519107795,65.05655162324433,44.68154045016411
1110,164104.89747287417,5398262.241338546,83.58688290763828,21.3694228090001
1111,164104.89747287417,5398262.241338546,83.58688290763828,21.3694228090001
1112,164105.69051419897,5398261.111206985,83.77175159666379,21.136846195937252
1113,164106.4663486197,5398259.9695285065,83.95260912296888,20.901893272894668
1114,164111.56818331286,5398252.461922717,85.14191598739143,19.356857644788448
1115,164127.43121075083,5398229.89393487,88.83980283734508,14.712454854150963
1116,164132.3321953124,5398223.288171491,89.98228881191136,13.353014833101227
1117,164132.3321953124,5398223.288171491,89.98228881191136,13.353014833101227
1118,164133.1530325777,5398222.181810047,90.17363711167556,13.125330016303522
1119,164134.00466001814,5398221.101770691,90.37216301887207,12.903062181327101
1120,164165.45689820102,5398181.213678185,97.70410633378583,4.694250239311074
1121,163522.1270980842,5397895.367873361,-52.26479571458688,-54.13168774889563
1122,163508.69252025345,5397885.680357726,-55.39657802343477,-56.12534021603119
1123,163615.28908154852,5397907.33279573,-30.54747379003807,-51.669353968208895
1124,163590.25356215297,5397942.792240053,-36.38359292407968,-44.37194033584431
1125,163590.25356215297,5397942.792240053,-36.38359292407968,-44.37194033584431
1126,163589.45750759236,5397943.919740771,-36.56916403924125,-44.139905140043865
1127,163588.67458737965,5397945.057385432,-36.75167335976618,-43.905782360799805
1128,163555.11913693996,5397993.815894623,-44.57390397812774,-33.871473689109266
1129,163555.11913693996,5397993.815894623,-44.57390397812774,-33.871473689109266
1130,163554.33620824694,5397994.953542269,-44.756415275526365,-33.637350295586856
1131,163524.01990190384,5397895.031795587,-51.82355747166112,-54.200851227790906
1132,163531.38614026393,5397884.180972035,-50.10638739981211,-56.43390787105833
1133,163531.38614026393,5397884.180972035,-50.10638739981211,-56.43390787105833
1134,163532.1613656807,5397883.039026576,-49.92567184059201,-56.668915737608934
1135,163532.9558058509,5397881.910156625,-49.74047706172385,-56.90123271620449
1136,163543.7456557244,5397866.5781599805,-47.225216710812525,-60.05649708827346
1137,163543.7456557244,5397866.5781599805,-47.225216710812525,-60.05649708827346
1138,163544.5400930571,5397865.449290961,-47.04002259341252,-60.2888138752065
1139,163545.33531096918,5397864.3210895555,-46.85464651236691,-60.52099326982858
1140,163552.47232516485,5397854.195566883,-45.19091170226758,-62.604785855767005
1141,163552.47232516485,5397854.195566883,-45.19091170226758,-62.604785855767005
