"export-world data (NetLogo 7.0.4)"
"campus_netlogo.nlogox"
"05/18/2026 01:20:18:865 +0200"

"RANDOM STATE"
"0 0 -1727483681 573 0.0 false -1292832833 -1183969723 -1125458056 -391375390 2030122668 1154581022 39625562 387996673 -68773641 1136107445 -1274116807 -1393364669 -1526782794 2063220190 -1650174612 169702964 1582579721 2058629256 -1908104668 2106098473 1773728129 -776963683 760382921 686443352 1416191799 -274341992 1195770417 678934242 1173102311 1595241308 948748866 -1097203095 197868749 -1531177299 272564567 -842634670 -641820426 907566465 -2146446606 -1262382506 -1633777837 -1231978551 983244344 1696346387 745660653 -508224814 -2125510369 -1389643970 -1723770326 1023771012 1275350546 -2073892515 2020996632 -60924684 660452557 -1253347049 -1216544281 2085894230 -1633589844 -1291520375 1044015209 -1533740779 -716215756 -1935587284 -401879707 687063208 207412779 360779867 636778989 602741127 654772719 1172656095 -1435255307 -1298223748 -439462630 -2041943311 -337579203 -352603961 -1256065337 1465453339 1158381964 -1368948416 1112586743 1517229577 -1110832680 -960183543 84407087 1592678173 243619090 1639269876 -412172731 1973665833 -1615272191 1518263954 -1768460378 1165457259 -133221717 -1654699499 1218934136 -1386874691 -1697706654 -301115649 -2123316599 1444945260 -1820510409 -14238625 -483641463 874027548 332582884 797186598 -1403607650 1055175843 -1080669673 1275793764 822756764 782327343 -1583014859 -48037803 -1158207528 -318068295 1071914965 910840359 1268073419 1178523644 -1030519967 277641863 -1921291269 -1926431496 794732499 1616989758 1268966833 -1333228302 168806691 -1743288809 1735252265 1094353100 -618072679 -589520710 1368666612 1246291979 -1269531486 1461036854 -1423404488 1679362532 -923114082 1462695583 -317283290 -1584826500 -313332424 -270124629 888191936 262713691 -1307491736 -1886103622 1120440903 849785674 2110966102 -1319435742 1129779460 1092905504 2145955168 -1360840434 652418726 -328402694 -744543164 -2056262273 881793601 -418946794 1859226421 -1951988114 -34519413 -436919352 1567615631 1574360669 1754185394 -907950941 -2007799742 503352875 970577258 1219783537 1748255635 1263071517 838103574 -1208137616 74554191 -455371155 1873666464 417099151 -993767155 127408100 986869735 -847980029 797812448 1862304243 1432222353 -1076321054 -707038549 -561238257 1584474478 -389162271 976745336 -134992922 316446561 -1959808401 136623867 339438747 -1113779206 -772678774 -1430996914 1277258918 1015022602 -1189949668 -976596933 602567592 1751975847 1426163581 981160174 -109235954 113139770 -1702387808 -1825927764 -1410052830 -1944707975 908951537 -2112348584 -1518930911 1084037278 226530905 1885123401 1925169030 -77144771 -26272125 -1002089611 -1818064591 -1840887138 -1653686296 1938568871 529059800 -1267468336 440243462 -311904814 696769794 575018547 -1573017626 -1923849746 -378715440 2014971138 2053987646 -1263058501 -2131580959 -532815082 1437412665 -1994511300 -25009127 1042101525 -952706560 2061587313 -1150521370 -792495910 118292235 -1150114173 1129132765 562396901 1887792061 346203494 -1579353647 -845604874 -97891175 -417011398 -1265221524 1044235971 -19049798 941831347 542234531 -720242944 641547494 -944559933 -832371087 302904054 -1075534224 -1051698618 -1328814171 2069324075 1804321373 -1242468376 1084848624 1548986610 2145396265 -1439271466 1387213846 -781389415 -898032899 -386999908 -1410047179 663573281 -1449154741 1699513190 -495407242 831093383 1182742841 949754860 1681381770 1194683089 617604741 2010403909 -212087908 1222601463 960513196 -353110611 -2012635460 541544045 -576728144 -1810647536 -682720313 1499456650 1290640766 -2061594225 -1312536938 1673544625 -2122831798 -688917072 2057186198 1245851845 -1516433079 317546084 -715631064 -694411166 950621647 1560148150 804789942 -1855855102 -1812609603 761395624 472458256 -153200099 111287177 -1146882639 77728676 -1127436175 -205134699 -685215893 -1851277463 1835503964 2051310081 1934477458 1192838682 2090116095 886871583 901441562 -1948468310 302254623 -962092975 1169440083 -542506818 809121220 843846462 1918587110 -1544904962 -622598371 -607587921 -1248502177 -2123003133 -669818968 1541997590 -1025094502 1327229864 1432486865 -1722186914 -534255841 -629396744 1174204368 -188961447 926732111 -1461498253 -456964624 1808929302 -138987078 -331686847 -1172194982 2059625547 -212523792 -1862476253 -338770828 -1206467881 -1008841715 1822016454 -607771535 -2132643456 -1126896334 -2088814307 901184919 1272416265 -1261170611 959931415 -732700973 180993326 580084167 2051862614 1434551738 829231329 -1221280147 1201189348 -703504168 -1305557086 1220621914 -1245345568 -2053570342 539657549 404436683 -1612498409 562278138 -1172690976 400419953 -536253509 -391897705 -1480224072 -1444597598 -1356646680 -3440681 297967169 1199813899 1744707602 1366881148 -1959007239 98484757 873325947 -938696572 1595196160 62858357 1813314754 -1419418080 -1393038830 -1303265268 1487979889 -1311358069 -921378882 2054978191 570255749 -1220969004 1427433680 -139471576 -1723815337 95712605 -1257499233 -1202157720 780319281 -1106640853 588968640 1466955575 -336089525 -240376321 -636462892 -1178835673 -1467299488 1811908932 873573701 -1945263912 1616295987 1938524589 228743274 -420668793 -1504740312 1020377295 1110433617 1842920394 -346515420 1661026159 -310771422 -197448105 1611144035 -1684809703 1590553965 -1699071105 1593475396 -1833006652 275787179 1662010128 -141385808 -999442730 -1870252797 -1246218383 690758288 1061544936 -173898418 -1754182753 1118059064 1074169068 1566022350 -706926945 -1923287082 475754729 -1342496249 1338410948 -2051726488 -77987936 -390632825 2088982062 -317627848 -90772206 1172946178 1710159330 844555425 1308197706 -148446322 1031806403 -355079998 1268001061 1112542707 715504465 -1887120148 -640018118 -659257276 -1887454923 -1927473574 -1450993959 -1128528512 1292134312 -1475819760 1225000918 1118143541 456879854 -1791301799 821338116 -1650612655 -1105646748 -1132130019 1318122577 -989310087 -698058194 -1282661336 1372548970 -6758103 639649128 1786685250 -1151665099 1066249109 1500365749 992243707 -756154556 -2007370593 -1096998748 776113337 -1920365102 -1690430825 -871880270 1154076833 -1700328924 -1126575323 1548702017 116655928 1257054361 817439819 1021077396 1931674419 -1482421470 1469387120 -1996306254 1034763976 1465829476 1648588885 -1238113902 1379585426 1699156948 733315149 -1928972319 -739010704 1365747302 280739893 -2140368673 1732501185 1280276211 -1135415771 802392913 1744435989 -1286311058 442863453 -1432734752 1191765214 -699133883 -2105310100 -1784191813 -875469601 1982219952 -1741920083 333270553 1932620279 1384864932 -205493221 11605327 1633296887 1998132006 -320979742 1018701361 1771729096 -2039373246 -1838652469 -716495656 -759920295 416665618 694257506 -1917859850 -1774061236 -1233075301 -525787066 518592866 47902787 -358684339 -1350106468 -1723195088 -1692889949 1658611037 1466219139 1585380944 1960112070 988699931 1466455089 -1221312211 1780938719 252721893 1065573711 -1071318943 757078779 -78263432 -488397113"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","bicycleway","buildings","busway","candidate_o","conect.d","conect.o","date-time","edges-dataset","footway","motorway","nodes-dataset","pedestrianway","roads","road_thickness","zones"
"-16","16","-16","16","0","nobody","3206","""NEITHER""","0","{{gis:VectorDataset }}","{{gis:VectorDataset }}","{{gis:VectorDataset }}","0","0","0","0","{{gis:VectorDataset }}","{{gis:VectorDataset }}","{{gis:VectorDataset }}","{{gis:VectorDataset }}","{{gis:VectorDataset }}","{{gis:VectorDataset }}","0.2","{{gis:VectorDataset }}"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","current-node","next-node","speed","linked?","station-id"
"0","85","302","-4.986164483938711","4.8449550297644475","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"1","85","268","-4.941469663307198","4.824252990079398","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"2","85","280","-4.526731236672323","4.6321513728377255","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"3","85","123","-4.482791582822562","4.610712244918944","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"4","85","306","-3.834370042980579","4.192414238722342","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"5","85","292","-3.7967512236408787","4.165324314414018","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"6","85","150","-3.5761796906026246","4.152593836077457","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"7","85","191","-3.608537346705872","4.182943099378092","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"8","85","270","-3.7003508385133586","4.269057809311526","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"9","85","181","-3.729201516071137","4.301279550509876","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"10","85","31","-4.108831097499348","4.873642846726283","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"11","85","340","-4.12400225670232","4.9103924296019414","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"12","85","32","-4.19703543015249","5.087302856437639","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"13","85","189","-4.211482369371537","5.124222836957757","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"14","85","241","-5.795846003586412","6.850104980323549","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"15","85","112","-5.8386789443632265","6.8725626883095385","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"16","85","327","-6.368317813089991","7.15025661723667","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"17","85","47","-6.411995444075321","7.171937186906449","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"18","85","65","-6.48649449178875","7.20891678013954","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"19","85","133","-6.530123036192808","7.230642520302059","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"20","85","339","-6.802916830774231","7.366485685149813","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"21","85","96","-6.793684398797915","7.328648765967241","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"22","85","139","-6.728842318403946","7.062908637280694","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"23","85","142","-6.70915315823465","7.027222044279685","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"24","85","287","-6.67403574277048","6.963571718917881","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"25","85","97","-6.661026026146421","6.926313555871023","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"26","85","330","-6.59225405569691","6.729359243409695","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"27","85","137","-6.592114845670508","6.690867815451487","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"28","85","168","-6.802916830774231","7.366485685149813","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"29","85","340","-6.8344910538309085","7.397320552627702","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"30","85","63","-9.06925436831585","9.579729352517898","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"31","85","11","-9.099543960161885","9.611360248699068","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"32","85","261","-10.764832801845197","11.35066682744712","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"33","85","162","-10.796079527261826","11.381704908246647","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"34","85","200","-11.213561639809443","11.796398430811557","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"35","85","147","-11.24326206574564","11.828275366990974","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"36","85","21","-12.33024561825659","12.942198402590039","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"37","85","30","-12.352096082507282","12.977262974859109","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"38","85","258","-12.776833574360978","2.1071953065267865","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"39","85","305","-12.767912333444956","2.145160160606237","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"40","85","300","-12.584154206914828","2.4377474658188953","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"41","85","163","-12.553961199953184","2.4692905782838226","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"42","85","251","-12.478822819375218","2.5477887934268058","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"43","85","232","-12.448892858592616","2.5794830803435995","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"44","85","270","-10.853465310873545","3.995881283882242","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"45","85","111","-10.809700686553715","4.017572513946632","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"46","85","356","-10.461255754026467","4.190273356836814","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"47","85","178","-10.417496549555162","4.211971696356118","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"48","85","15","-9.066685310085541","4.881778197769593","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"49","85","343","-9.022914966554033","4.903462217706846","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"50","85","186","-8.27498719806616","5.273987754604311","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"51","85","63","-8.227415823785806","5.2907223606946605","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"52","85","10","-6.899684690868708","5.854166738797863","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"53","85","351","-6.847367459708979","5.8591219029485755","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"54","85","288","-4.174342082432103","5.781376755633052","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"55","85","129","-4.140369258112107","5.81074793894681","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"56","85","314","-3.461856599252181","6.263075174218002","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"57","85","118","-3.416423969849593","6.28259502370206","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
"58","85","314","-2.8345782141208398","-13.407775536537608","""circle""","""""","9.9","{breed nodes}","false","0.5","1","""up""",,,,,
